"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,1,NA,NA,NA,NA,NA,6,7,3,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,6,6,3,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,NA,16,NA,NA,NA,NA,NA,4,20,4,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,8,NA,NA,NA,NA,NA,10,18,4,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,11,NA,NA,NA,NA,NA,NA,11,4,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,120,25,10,NA,6,NA,NA,NA,161,4,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,30,9,NA,NA,NA,NA,NA,6,45,4,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,6,6,4,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,40,16,NA,NA,NA,NA,NA,4,60,5,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,80,11,NA,NA,NA,NA,NA,4,95,5,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,25,12,NA,NA,NA,NA,NA,NA,37,5,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,2,12,5,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,18,18,5,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,NA,16,NA,NA,NA,NA,NA,4,20,6,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,11,NA,NA,NA,NA,NA,8,19,6,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,13,NA,NA,NA,NA,NA,NA,13,6,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,70,NA,4,NA,6,NA,NA,NA,80,6,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,12,12,6,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,25,15,NA,NA,NA,NA,NA,4,44,7,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,5,11,NA,NA,NA,NA,NA,2,18,7,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,12,NA,NA,NA,NA,NA,NA,12,7,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,4,NA,NA,NA,NA,NA,4,7,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,12,12,7,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,8,8,7,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,8,8,7,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,200,25,NA,4,NA,25,NA,4,258,8,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,NA,5,NA,NA,NA,5,8,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,150,18,NA,NA,NA,NA,NA,NA,168,8,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,6,NA,NA,NA,NA,NA,NA,6,8,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,4,NA,NA,NA,NA,NA,4,8,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,8,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,25,25,NA,NA,NA,NA,NA,4,54,9,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,200,NA,NA,4,NA,30,10,NA,244,9,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,10,20,NA,NA,NA,NA,NA,NA,30,9,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,4,NA,NA,NA,NA,NA,NA,4,9,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,6,NA,15,NA,10,2,33,9,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,9,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,NA,25,NA,NA,NA,NA,NA,2,27,10,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,4,NA,10,NA,NA,14,10,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,20,NA,NA,NA,NA,NA,NA,20,10,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,4,NA,NA,NA,NA,NA,NA,4,10,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,150,NA,10,NA,15,NA,10,NA,185,10,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,10,10,10,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,60,NA,NA,NA,4,NA,10,10,84,10,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,150,25,NA,NA,NA,NA,NA,2,177,11,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,4,NA,NA,NA,NA,4,11,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,20,NA,NA,NA,NA,NA,NA,20,11,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,4,NA,NA,NA,NA,NA,NA,4,11,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,200,NA,10,NA,12,NA,NA,2,224,11,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,11,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,11,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,11,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,NA,25,NA,NA,NA,NA,NA,2,27,12,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,2,NA,NA,NA,NA,2,12,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,12,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,4,NA,NA,NA,NA,NA,NA,4,12,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,NA,10,12,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,12,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,12,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,150,25,NA,NA,NA,NA,NA,NA,175,13,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,200,NA,NA,3,NA,NA,NA,NA,203,13,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,13,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,3,NA,NA,NA,NA,NA,NA,3,13,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,NA,10,13,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,80,NA,NA,NA,NA,NA,NA,NA,80,13,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,NA,25,NA,NA,NA,NA,NA,2,27,14,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,3,NA,NA,NA,NA,3,14,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,14,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,3,NA,NA,NA,NA,NA,NA,3,14,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,120,NA,10,NA,6,NA,NA,NA,136,14,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,14,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,10,25,NA,NA,NA,NA,NA,4,39,15,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,2,NA,NA,NA,NA,2,15,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,15,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,60,5,NA,NA,NA,NA,NA,NA,65,15,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,4,14,15,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,10,25,NA,NA,NA,NA,NA,4,39,16,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,2,NA,NA,NA,NA,2,16,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,16,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,4,NA,NA,NA,NA,NA,NA,4,16,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,200,NA,10,NA,10,NA,NA,NA,220,16,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,25,25,NA,NA,NA,NA,NA,4,54,17,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,17,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,5,NA,NA,NA,NA,NA,NA,5,17,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,15,NA,10,2,37,17,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,2,2,17,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,200,25,NA,NA,NA,NA,NA,NA,225,18,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,150,NA,NA,NA,NA,NA,NA,NA,150,18,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,11,NA,NA,NA,NA,NA,NA,11,18,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,5,NA,NA,NA,NA,NA,NA,5,18,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,NA,10,18,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,40,25,NA,NA,NA,NA,NA,4,69,19,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,60,12,NA,NA,NA,NA,NA,NA,72,19,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,5,NA,NA,NA,NA,10,NA,15,19,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,NA,NA,NA,NA,10,19,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,NA,25,NA,NA,NA,NA,NA,4,29,20,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,40,12,NA,NA,NA,NA,NA,NA,52,20,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,5,NA,NA,NA,6,NA,NA,11,20,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,10,NA,10,NA,10,NA,30,20,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,NA,25,NA,NA,NA,NA,NA,4,29,21,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,21,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,5,NA,NA,NA,NA,NA,NA,5,21,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,150,NA,10,NA,NA,NA,NA,NA,160,21,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Chris Fiorini","4051 New Tricks"
"Christopher Froome","Team Sky",26,NA,500,10,NA,NA,NA,NA,30,540,22,"Chris Fiorini","4051 New Tricks"
"Tom Dumoulin","Team Giant - Alpecin",12,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Chris Fiorini","4051 New Tricks"
"Daniel Martin","Etixx - Quick Step",12,NA,160,NA,NA,NA,NA,NA,NA,160,22,"Chris Fiorini","4051 New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,80,NA,NA,NA,NA,NA,NA,80,22,"Chris Fiorini","4051 New Tricks"
"Peter Sagan","Tinkoff",20,NA,NA,100,NA,NA,NA,NA,NA,100,22,"Chris Fiorini","4051 New Tricks"
"Rohan Dennis","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Chris Fiorini","4051 New Tricks"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Chris Fiorini","4051 New Tricks"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Chris Fiorini","4051 New Tricks"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Chris Fiorini","4051 New Tricks"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Leggett","Leggo's Legovers"
"Thibaut Pinot","FDJ",16,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Leggett","Leggo's Legovers"
"Romain Bardet","AG2R La Mondiale",14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Leggett","Leggo's Legovers"
"Joaquim Rodríguez","Team Katusha",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Leggett","Leggo's Legovers"
"Peter Sagan","Tinkoff",20,120,20,4,NA,4,NA,NA,NA,148,1,"David Leggett","Leggo's Legovers"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Leggett","Leggo's Legovers"
"Ian Stannard","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Leggett","Leggo's Legovers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Leggett","Leggo's Legovers"
"Michael Albasini","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"David Leggett","Leggo's Legovers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"David Leggett","Leggo's Legovers"
"Thibaut Pinot","FDJ",16,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"David Leggett","Leggo's Legovers"
"Romain Bardet","AG2R La Mondiale",14,NA,4,NA,NA,NA,NA,NA,NA,4,2,"David Leggett","Leggo's Legovers"
"Joaquim Rodríguez","Team Katusha",12,5,NA,NA,NA,NA,NA,NA,NA,5,2,"David Leggett","Leggo's Legovers"
"Peter Sagan","Tinkoff",20,200,25,10,NA,3,NA,NA,NA,238,2,"David Leggett","Leggo's Legovers"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,6,6,2,"David Leggett","Leggo's Legovers"
"Ian Stannard","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,2,"David Leggett","Leggo's Legovers"
"Simon Gerrans","Orica GreenEDGE",6,25,12,NA,NA,NA,NA,NA,6,43,2,"David Leggett","Leggo's Legovers"
"Michael Albasini","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,6,6,2,"David Leggett","Leggo's Legovers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"David Leggett","Leggo's Legovers"
"Thibaut Pinot","FDJ",16,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"David Leggett","Leggo's Legovers"
"Romain Bardet","AG2R La Mondiale",14,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"David Leggett","Leggo's Legovers"
"Joaquim Rodríguez","Team Katusha",12,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"David Leggett","Leggo's Legovers"
"Peter Sagan","Tinkoff",20,100,25,6,NA,6,NA,NA,NA,137,3,"David Leggett","Leggo's Legovers"
"Luke Durbridge","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,6,6,3,"David Leggett","Leggo's Legovers"
"Ian Stannard","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,3,"David Leggett","Leggo's Legovers"
"Simon Gerrans","Orica GreenEDGE",6,NA,1,NA,NA,NA,NA,NA,6,7,3,"David Leggett","Leggo's Legovers"
"Michael Albasini","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,6,6,3,"David Leggett","Leggo's Legovers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"David Leggett","Leggo's Legovers"
"Thibaut Pinot","FDJ",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"David Leggett","Leggo's Legovers"
"Romain Bardet","AG2R La Mondiale",14,NA,3,NA,NA,NA,NA,NA,NA,3,4,"David Leggett","Leggo's Legovers"
