"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,3,NA,NA,NA,NA,3,8,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,20,25,NA,NA,NA,NA,NA,8,53,8,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,10,NA,NA,NA,NA,NA,NA,10,9,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,16,NA,NA,NA,NA,NA,NA,16,9,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,50,NA,NA,10,10,NA,10,NA,80,9,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,22,NA,NA,NA,NA,NA,6,28,9,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,40,13,NA,NA,NA,NA,NA,NA,53,10,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,60,18,NA,NA,NA,4,NA,NA,82,10,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,6,NA,NA,NA,NA,6,10,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,200,25,2,3,NA,30,NA,10,270,10,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,70,14,NA,NA,NA,NA,NA,NA,84,11,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,50,18,NA,NA,NA,NA,NA,NA,68,11,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,1,NA,NA,NA,NA,NA,NA,1,11,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,4,NA,NA,NA,NA,4,11,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,150,25,6,10,NA,10,NA,10,211,11,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,14,NA,NA,NA,NA,NA,6,20,12,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,6,24,12,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,10,NA,10,12,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,4,NA,NA,NA,NA,4,12,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,25,4,10,NA,NA,NA,8,47,12,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,14,NA,NA,NA,NA,NA,NA,14,13,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,13,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,6,6,13,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,13,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,3,NA,NA,NA,NA,3,13,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,25,4,6,NA,NA,NA,2,37,13,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,80,18,NA,NA,NA,10,NA,2,110,14,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,40,20,NA,NA,NA,NA,NA,NA,60,14,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,14,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,20,25,6,NA,NA,NA,NA,NA,51,14,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,16,1,NA,NA,NA,NA,2,19,15,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,40,20,NA,NA,NA,NA,NA,NA,60,15,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,25,NA,NA,NA,NA,NA,NA,NA,25,15,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,150,25,6,3,NA,10,10,4,208,15,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,16,1,NA,NA,NA,NA,2,19,16,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,10,20,NA,NA,NA,NA,NA,NA,30,16,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,25,6,3,NA,NA,NA,4,38,16,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,16,1,NA,NA,NA,NA,2,19,17,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,NA,20,17,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,17,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,25,6,2,NA,NA,NA,4,37,17,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,16,NA,NA,NA,NA,NA,8,24,18,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,6,26,18,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,8,8,18,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,25,6,2,NA,NA,NA,4,37,18,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,15,NA,NA,NA,NA,NA,NA,15,19,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,19,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,15,NA,NA,NA,NA,NA,NA,NA,15,19,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,25,25,6,2,NA,NA,NA,NA,58,19,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,10,15,NA,NA,NA,NA,NA,2,27,20,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,40,20,NA,NA,NA,NA,NA,NA,60,20,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,20,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,30,25,6,2,NA,NA,NA,4,67,20,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,15,NA,NA,NA,NA,NA,8,23,21,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,6,26,21,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,8,8,21,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,25,6,2,NA,NA,NA,4,37,21,"Ian Cunningham","Tiger Power"
"Simon Yates","ORICA - BikeExchange",12,NA,220,20,NA,NA,NA,NA,NA,240,22,"Ian Cunningham","Tiger Power"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Ian Cunningham","Tiger Power"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,350,10,NA,NA,NA,NA,NA,360,22,"Ian Cunningham","Tiger Power"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Ian Cunningham","Tiger Power"
"Tyler Farrar","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Ian Cunningham","Tiger Power"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Ian Cunningham","Tiger Power"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,15,NA,NA,NA,NA,15,22,"Ian Cunningham","Tiger Power"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",22,NA,500,80,40,NA,NA,NA,30,650,22,"Ian Cunningham","Tiger Power"
"Jean-Christophe Peraud","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Alex","Johns and Froome"
"Christopher Froome","Team Sky",22,20,NA,NA,NA,NA,NA,NA,NA,20,1,"Alex","Johns and Froome"
"Johan Esteban Chaves","ORICA - BikeExchange",18,12,NA,NA,NA,NA,NA,NA,NA,12,1,"Alex","Johns and Froome"
"John Darwin Atapuma","BMC Racing Team",8,10,NA,NA,NA,NA,NA,NA,NA,10,1,"Alex","Johns and Froome"
"Jean-Pierre Drucker","BMC Racing Team",8,10,NA,NA,NA,NA,NA,NA,NA,10,1,"Alex","Johns and Froome"
"Jonathan Castroviejo","Movistar Team",6,15,NA,NA,NA,NA,NA,NA,NA,15,1,"Alex","Johns and Froome"
"Johannes Frohlinger","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Alex","Johns and Froome"
"Jonathan Fumeaux","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Alex","Johns and Froome"
"Johan Le Bon","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Alex","Johns and Froome"
"Jean-Christophe Peraud","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Alex","Johns and Froome"
"Christopher Froome","Team Sky",22,NA,18,NA,NA,NA,NA,NA,12,30,2,"Alex","Johns and Froome"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,6,NA,NA,NA,NA,NA,4,10,2,"Alex","Johns and Froome"
"John Darwin Atapuma","BMC Racing Team",8,NA,1,NA,NA,NA,NA,NA,NA,1,2,"Alex","Johns and Froome"
"Jean-Pierre Drucker","BMC Racing Team",8,40,NA,NA,NA,NA,NA,NA,NA,40,2,"Alex","Johns and Froome"
"Jonathan Castroviejo","Movistar Team",6,NA,11,NA,NA,NA,NA,NA,10,21,2,"Alex","Johns and Froome"
"Johannes Frohlinger","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Alex","Johns and Froome"
"Jonathan Fumeaux","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Alex","Johns and Froome"
"Johan Le Bon","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Alex","Johns and Froome"
"Jean-Christophe Peraud","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Alex","Johns and Froome"
"Christopher Froome","Team Sky",22,100,20,NA,NA,NA,NA,NA,4,124,3,"Alex","Johns and Froome"
"Johan Esteban Chaves","ORICA - BikeExchange",18,80,18,NA,NA,NA,NA,NA,NA,98,3,"Alex","Johns and Froome"
"John Darwin Atapuma","BMC Racing Team",8,NA,7,NA,NA,NA,NA,NA,NA,7,3,"Alex","Johns and Froome"
"Jean-Pierre Drucker","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Alex","Johns and Froome"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,22,22,3,"Alex","Johns and Froome"
"Johannes Frohlinger","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Alex","Johns and Froome"
"Jonathan Fumeaux","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Alex","Johns and Froome"
"Johan Le Bon","FDJ",4,NA,NA,NA,NA,NA,NA,NA,6,6,3,"Alex","Johns and Froome"
"Jean-Christophe Peraud","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Alex","Johns and Froome"
"Christopher Froome","Team Sky",22,NA,20,NA,NA,NA,NA,NA,NA,20,4,"Alex","Johns and Froome"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,4,"Alex","Johns and Froome"
"John Darwin Atapuma","BMC Racing Team",8,150,25,3,NA,NA,NA,10,4,192,4,"Alex","Johns and Froome"
"Jean-Pierre Drucker","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,14,14,4,"Alex","Johns and Froome"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,4,"Alex","Johns and Froome"
"Johannes Frohlinger","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Alex","Johns and Froome"
"Jonathan Fumeaux","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Alex","Johns and Froome"
"Johan Le Bon","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Alex","Johns and Froome"
"Jean-Christophe Peraud","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Alex","Johns and Froome"
"Christopher Froome","Team Sky",22,10,20,NA,NA,NA,NA,NA,NA,30,5,"Alex","Johns and Froome"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,16,NA,NA,NA,NA,NA,NA,16,5,"Alex","Johns and Froome"
"John Darwin Atapuma","BMC Racing Team",8,NA,25,NA,NA,NA,NA,NA,4,29,5,"Alex","Johns and Froome"
"Jean-Pierre Drucker","BMC Racing Team",8,50,NA,NA,NA,NA,NA,NA,10,60,5,"Alex","Johns and Froome"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,5,"Alex","Johns and Froome"
"Johannes Frohlinger","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Alex","Johns and Froome"
"Jonathan Fumeaux","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Alex","Johns and Froome"
"Johan Le Bon","FDJ",4,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Alex","Johns and Froome"
"Jean-Christophe Peraud","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Alex","Johns and Froome"
"Christopher Froome","Team Sky",22,NA,20,NA,NA,NA,NA,NA,NA,20,6,"Alex","Johns and Froome"
"Johan Esteban Chaves","ORICA - BikeExchange",18,10,16,NA,NA,NA,NA,NA,6,32,6,"Alex","Johns and Froome"
"John Darwin Atapuma","BMC Racing Team",8,NA,25,NA,NA,NA,NA,NA,4,29,6,"Alex","Johns and Froome"
"Jean-Pierre Drucker","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,10,10,6,"Alex","Johns and Froome"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,6,"Alex","Johns and Froome"
"Johannes Frohlinger","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Alex","Johns and Froome"
"Jonathan Fumeaux","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Alex","Johns and Froome"
"Johan Le Bon","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Alex","Johns and Froome"
"Jean-Christophe Peraud","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Alex","Johns and Froome"
"Christopher Froome","Team Sky",22,NA,20,NA,NA,NA,NA,NA,NA,20,7,"Alex","Johns and Froome"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,16,NA,NA,NA,NA,NA,NA,16,7,"Alex","Johns and Froome"
"John Darwin Atapuma","BMC Racing Team",8,NA,25,NA,NA,NA,NA,NA,4,29,7,"Alex","Johns and Froome"
"Jean-Pierre Drucker","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,10,10,7,"Alex","Johns and Froome"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,12,12,7,"Alex","Johns and Froome"
"Johannes Frohlinger","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Alex","Johns and Froome"
"Jonathan Fumeaux","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Alex","Johns and Froome"
"Johan Le Bon","FDJ",4,NA,NA,NA,NA,NA,NA,10,NA,10,7,"Alex","Johns and Froome"
"Jean-Christophe Peraud","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Alex","Johns and Froome"
"Christopher Froome","Team Sky",22,5,20,NA,NA,NA,NA,NA,2,27,8,"Alex","Johns and Froome"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,8,"Alex","Johns and Froome"
"John Darwin Atapuma","BMC Racing Team",8,NA,15,NA,NA,NA,NA,NA,NA,15,8,"Alex","Johns and Froome"
"Jean-Pierre Drucker","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Alex","Johns and Froome"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,14,14,8,"Alex","Johns and Froome"
"Johannes Frohlinger","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Alex","Johns and Froome"
"Jonathan Fumeaux","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Alex","Johns and Froome"
"Johan Le Bon","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Alex","Johns and Froome"
"Jean-Christophe Peraud","AG2R La Mondiale",10,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Alex","Johns and Froome"
"Christopher Froome","Team Sky",22,5,18,NA,NA,NA,NA,NA,NA,23,9,"Alex","Johns and Froome"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,16,NA,NA,NA,NA,NA,NA,16,9,"Alex","Johns and Froome"
"John Darwin Atapuma","BMC Racing Team",8,NA,13,NA,NA,NA,NA,NA,NA,13,9,"Alex","Johns and Froome"
"Jean-Pierre Drucker","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Alex","Johns and Froome"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,9,"Alex","Johns and Froome"
"Johannes Frohlinger","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Alex","Johns and Froome"
"Jonathan Fumeaux","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Alex","Johns and Froome"
"Johan Le Bon","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Alex","Johns and Froome"
"Jean-Christophe Peraud","AG2R La Mondiale",10,20,2,NA,NA,NA,NA,NA,NA,22,10,"Alex","Johns and Froome"
"Christopher Froome","Team Sky",22,120,20,NA,NA,NA,20,NA,2,162,10,"Alex","Johns and Froome"
