"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,4,4,1,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,4,4,1,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,8,8,1,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,5,NA,NA,NA,NA,NA,NA,5,2,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,NA,4,NA,NA,NA,NA,NA,8,12,2,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,40,20,3,NA,NA,NA,NA,6,69,2,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,2,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,2,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,8,8,2,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,4,NA,NA,NA,NA,NA,NA,4,3,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,NA,2,NA,NA,NA,NA,NA,NA,2,3,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,NA,8,NA,NA,NA,NA,NA,NA,8,3,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,50,15,NA,NA,NA,NA,NA,NA,65,3,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,3,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,3,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,25,15,NA,NA,NA,NA,NA,2,42,4,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,70,14,NA,NA,NA,NA,NA,NA,84,4,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,4,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,12,NA,NA,NA,NA,NA,6,18,4,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,2,16,5,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,NA,15,NA,NA,NA,NA,NA,NA,15,5,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,15,20,NA,NA,NA,NA,NA,NA,35,5,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,9,NA,NA,NA,NA,NA,4,13,5,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,25,15,NA,NA,NA,NA,NA,2,42,6,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,15,14,NA,NA,NA,NA,NA,NA,29,6,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,70,20,NA,NA,NA,NA,NA,NA,90,6,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,9,NA,NA,NA,NA,NA,4,13,6,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,4,4,6,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,4,4,6,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,2,16,7,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,25,15,NA,NA,NA,NA,NA,NA,40,7,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,5,20,NA,NA,NA,NA,NA,6,31,7,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,9,NA,NA,NA,NA,NA,4,13,7,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,150,NA,3,NA,NA,NA,NA,2,155,7,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,8,8,7,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,10,24,8,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,20,15,NA,NA,NA,NA,NA,NA,35,8,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,8,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,15,9,NA,NA,NA,NA,NA,4,28,8,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,3,NA,NA,NA,NA,2,5,8,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,2,2,8,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,150,25,NA,6,NA,15,NA,6,202,9,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,100,20,NA,NA,NA,6,NA,NA,126,9,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,9,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,3,NA,NA,NA,NA,NA,3,9,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,22,NA,6,NA,NA,NA,NA,28,10,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,150,25,NA,NA,NA,NA,NA,NA,175,10,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,10,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,3,NA,NA,NA,NA,NA,3,10,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,15,NA,NA,NA,NA,NA,NA,NA,15,10,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,22,NA,4,NA,NA,NA,6,32,11,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,NA,25,NA,NA,NA,NA,NA,NA,25,11,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,11,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,NA,NA,NA,12,NA,10,NA,22,11,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,3,NA,NA,NA,NA,NA,3,11,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,11,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,11,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,22,NA,4,NA,NA,NA,6,32,12,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,NA,25,NA,NA,NA,NA,NA,NA,25,12,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,12,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,3,NA,NA,NA,NA,NA,3,12,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,12,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,12,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,22,NA,4,NA,NA,NA,6,32,13,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,NA,25,NA,NA,NA,NA,NA,NA,25,13,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,NA,6,NA,NA,NA,NA,NA,NA,6,13,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,50,NA,2,NA,NA,NA,NA,NA,52,13,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,4,4,13,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,4,4,13,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,90,22,NA,3,NA,4,NA,6,125,14,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,150,25,NA,10,NA,15,NA,NA,200,14,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,70,8,NA,NA,NA,NA,NA,NA,78,14,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,100,NA,NA,NA,NA,6,NA,NA,106,14,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,3,NA,NA,NA,NA,NA,3,14,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,120,22,NA,3,NA,NA,NA,6,151,15,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,50,25,NA,10,NA,NA,NA,NA,85,15,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,90,10,NA,NA,NA,NA,NA,NA,100,15,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,10,NA,NA,NA,NA,NA,NA,NA,10,15,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,100,22,NA,3,NA,10,NA,6,141,16,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,15,25,NA,1,NA,NA,NA,NA,41,16,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,40,11,NA,NA,NA,NA,NA,NA,51,16,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,120,NA,NA,10,6,51,NA,NA,187,16,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,22,NA,3,NA,NA,NA,8,33,17,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,NA,25,NA,NA,NA,NA,NA,NA,25,17,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,NA,10,NA,NA,NA,NA,NA,NA,10,17,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,NA,NA,10,NA,NA,NA,NA,10,17,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,30,22,NA,3,NA,NA,NA,6,61,18,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,40,25,NA,NA,NA,NA,NA,NA,65,18,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,20,12,NA,NA,NA,NA,NA,NA,32,18,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,120,NA,NA,10,NA,15,10,NA,155,18,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,25,NA,2,NA,NA,NA,6,33,19,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,NA,22,NA,NA,NA,NA,NA,NA,22,19,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,5,13,NA,NA,NA,NA,NA,NA,18,19,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,150,4,NA,10,NA,15,NA,NA,179,19,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,80,25,NA,3,NA,2,NA,6,116,20,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,30,18,NA,NA,NA,NA,NA,NA,48,20,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,60,13,NA,NA,NA,NA,NA,NA,73,20,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,3,NA,10,NA,NA,NA,NA,13,20,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,22,NA,3,NA,NA,NA,NA,25,21,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,120,25,1,NA,NA,NA,NA,NA,146,21,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,NA,12,NA,NA,NA,NA,NA,NA,12,21,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,4,NA,10,NA,NA,NA,NA,14,21,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,5,NA,NA,NA,NA,NA,NA,NA,5,21,"Athol Underwood","Use Rule #5"
"Nairo Quintana","Movistar Team",26,NA,400,NA,50,NA,NA,NA,40,490,22,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,NA,500,30,15,NA,NA,NA,NA,545,22,"Athol Underwood","Use Rule #5"
"Adam Yates","ORICA-Scott",12,NA,160,NA,NA,NA,NA,NA,NA,160,22,"Athol Underwood","Use Rule #5"
"Mikel Landa","Team Sky",14,NA,70,NA,100,NA,NA,NA,NA,170,22,"Athol Underwood","Use Rule #5"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Athol Underwood","Use Rule #5"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Athol Underwood","Use Rule #5"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Athol Underwood","Use Rule #5"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Athol Underwood","Use Rule #5"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Athol Underwood","Use Rule #5"
"Tom Dumoulin","Team Sunweb",16,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",26,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Ian Cunningham","Tiger Power"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Ian Cunningham","Tiger Power"
"Sebastien Reichenbach","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Ian Cunningham","Tiger Power"
"Caleb Ewan","ORICA-Scott",12,120,22,6,NA,NA,NA,NA,NA,148,1,"Ian Cunningham","Tiger Power"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Ian Cunningham","Tiger Power"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Ian Cunningham","Tiger Power"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Ian Cunningham","Tiger Power"
"Bauke Mollema","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,4,4,1,"Ian Cunningham","Tiger Power"
"Tom Dumoulin","Team Sunweb",16,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",26,NA,5,NA,NA,NA,NA,NA,NA,5,2,"Ian Cunningham","Tiger Power"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ian Cunningham","Tiger Power"
"Sebastien Reichenbach","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ian Cunningham","Tiger Power"
"Caleb Ewan","ORICA-Scott",12,40,20,3,NA,NA,NA,NA,6,69,2,"Ian Cunningham","Tiger Power"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ian Cunningham","Tiger Power"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ian Cunningham","Tiger Power"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Ian Cunningham","Tiger Power"
"Bauke Mollema","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,2,2,2,"Ian Cunningham","Tiger Power"
"Tom Dumoulin","Team Sunweb",16,NA,2,NA,NA,NA,NA,NA,NA,2,3,"Ian Cunningham","Tiger Power"
"Nairo Quintana","Movistar Team",26,NA,4,NA,NA,NA,NA,NA,NA,4,3,"Ian Cunningham","Tiger Power"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Ian Cunningham","Tiger Power"
"Sebastien Reichenbach","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Ian Cunningham","Tiger Power"
